split,skill,seed,step,true_half_life,shift_norm,observed_norm,sensor_noise,mode_signal,probe_cost
compliance_shift,door_pull,9,53,10.19532,0.57618,0.58648,0.05500,0.01479,0.07500
compliance_shift,door_pull,9,54,10.12163,0.58347,0.57601,0.05500,0.00000,0.07500
compliance_shift,door_pull,9,55,10.05140,0.59052,0.70463,0.05500,0.02435,0.07500
compliance_shift,door_pull,9,56,9.74533,0.62243,0.59509,0.05500,0.00778,0.07500
compliance_shift,door_pull,9,57,9.67637,0.62990,0.55952,0.05500,0.06588,0.07500
compliance_shift,door_pull,9,58,7.76002,0.81315,0.81822,0.05500,0.24568,0.07500
compliance_shift,door_pull,9,59,9.61623,0.63650,0.64968,0.05500,0.04823,0.07500
compliance_shift,door_pull,9,60,9.79223,0.61741,0.56596,0.05500,0.01225,0.07500
compliance_shift,door_pull,9,61,7.57110,0.84126,0.76865,0.05500,0.27849,0.07500
compliance_shift,door_pull,9,62,9.52992,0.64612,0.71810,0.05500,0.01298,0.07500
compliance_shift,door_pull,9,63,9.15081,0.69052,0.71571,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,0,20.43977,0.11576,0.14098,0.05500,0.01670,0.07500
compliance_shift,drawer_slide,9,1,20.59554,0.11166,0.10624,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,2,20.47224,0.11490,0.22229,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,3,20.17450,0.12287,0.13325,0.05500,0.07026,0.07500
compliance_shift,drawer_slide,9,4,20.53588,0.11322,0.12644,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,5,21.04110,0.10029,0.12132,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,6,19.80395,0.13314,0.10369,0.05500,0.02314,0.07500
compliance_shift,drawer_slide,9,7,20.44493,0.11562,0.14914,0.05500,0.00050,0.07500
compliance_shift,drawer_slide,9,8,15.34718,0.25637,0.28687,0.05500,0.20823,0.07500
compliance_shift,drawer_slide,9,9,19.69372,0.13626,0.13411,0.05500,0.00769,0.07500
compliance_shift,drawer_slide,9,10,18.41247,0.17536,0.22755,0.05500,0.03550,0.07500
compliance_shift,drawer_slide,9,11,18.49505,0.17267,0.20320,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,12,18.06022,0.18708,0.20021,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,13,18.50594,0.17232,0.14673,0.05500,0.00795,0.07500
compliance_shift,drawer_slide,9,14,18.77380,0.16379,0.16915,0.05500,0.06976,0.07500
compliance_shift,drawer_slide,9,15,18.28180,0.17965,0.18162,0.05500,0.02018,0.07500
compliance_shift,drawer_slide,9,16,17.40048,0.21030,0.28393,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,17,18.42346,0.17500,0.19740,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,18,17.33343,0.21276,0.20372,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,19,17.09191,0.22178,0.20606,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,20,16.94234,0.22750,0.19952,0.05500,0.02442,0.07500
compliance_shift,drawer_slide,9,21,16.87533,0.23009,0.25614,0.05500,0.03063,0.07500
compliance_shift,drawer_slide,9,22,16.91596,0.22851,0.21107,0.05500,0.06254,0.07500
compliance_shift,drawer_slide,9,23,16.65967,0.23858,0.27514,0.05500,0.07918,0.07500
compliance_shift,drawer_slide,9,24,15.65124,0.28137,0.27679,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,25,16.12289,0.26069,0.26933,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,26,15.61410,0.28305,0.34954,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,27,15.11261,0.30656,0.29244,0.05500,0.04417,0.07500
compliance_shift,drawer_slide,9,28,15.30152,0.29752,0.26602,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,29,15.45870,0.29017,0.26172,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,30,14.59422,0.33256,0.32539,0.05500,0.05681,0.07500
compliance_shift,drawer_slide,9,31,14.61075,0.33171,0.33393,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,32,14.87080,0.31847,0.32647,0.05500,0.02076,0.07500
compliance_shift,drawer_slide,9,33,14.50396,0.33728,0.29781,0.05500,0.00004,0.07500
compliance_shift,drawer_slide,9,34,14.22511,0.35224,0.31375,0.05500,0.05752,0.07500
compliance_shift,drawer_slide,9,35,10.00163,0.59336,0.58026,0.05500,0.34113,0.07500
compliance_shift,drawer_slide,9,36,13.87911,0.37162,0.43873,0.05500,0.00447,0.07500
compliance_shift,drawer_slide,9,37,13.89151,0.37091,0.36292,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,38,13.28994,0.40696,0.39981,0.05500,0.04243,0.07500
compliance_shift,drawer_slide,9,39,13.06400,0.42136,0.45909,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,40,13.45400,0.39681,0.38308,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,41,13.18675,0.41348,0.36210,0.05500,0.04244,0.07500
compliance_shift,drawer_slide,9,42,12.84033,0.43611,0.34616,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,43,12.91075,0.43142,0.38462,0.05500,0.00939,0.07500
compliance_shift,drawer_slide,9,44,12.88435,0.43317,0.44302,0.05500,0.05889,0.07500
compliance_shift,drawer_slide,9,45,12.66103,0.44832,0.39002,0.05500,0.01279,0.07500
compliance_shift,drawer_slide,9,46,12.49618,0.45984,0.48248,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,47,9.19219,0.69590,0.60584,0.05500,0.43176,0.07500
compliance_shift,drawer_slide,9,48,12.28146,0.47532,0.54640,0.05500,0.10195,0.07500
compliance_shift,drawer_slide,9,49,12.49773,0.45974,0.49300,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,50,12.09405,0.48928,0.46607,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,51,12.15418,0.48476,0.44328,0.05500,0.03763,0.07500
compliance_shift,drawer_slide,9,52,11.34909,0.54933,0.53392,0.05500,0.04975,0.07500
compliance_shift,drawer_slide,9,53,11.31493,0.55228,0.60987,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,54,11.55121,0.53228,0.52711,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,55,11.31353,0.55240,0.54522,0.05500,0.02018,0.07500
compliance_shift,drawer_slide,9,56,11.66088,0.52327,0.55342,0.05500,0.05273,0.07500
compliance_shift,drawer_slide,9,57,11.15003,0.56674,0.60615,0.05500,0.00115,0.07500
compliance_shift,drawer_slide,9,58,11.08946,0.57216,0.62336,0.05500,0.05967,0.07500
compliance_shift,drawer_slide,9,59,11.26474,0.55663,0.57306,0.05500,0.02228,0.07500
compliance_shift,drawer_slide,9,60,11.02901,0.57762,0.56404,0.05500,0.02035,0.07500
compliance_shift,drawer_slide,9,61,10.86050,0.59319,0.58611,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,62,10.68868,0.60957,0.56372,0.05500,0.00000,0.07500
compliance_shift,drawer_slide,9,63,10.79733,0.59915,0.63354,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,0,15.83720,0.11185,0.11796,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,1,16.16128,0.10107,0.12872,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,2,15.93740,0.10847,0.13825,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,3,14.64772,0.15549,0.11483,0.05500,0.04460,0.07500
compliance_shift,peg_insert,9,4,15.21252,0.13392,0.21413,0.05500,0.04616,0.07500
compliance_shift,peg_insert,9,5,15.74948,0.11484,0.13654,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,6,14.24888,0.17175,0.18104,0.05500,0.00016,0.07500
compliance_shift,peg_insert,9,7,14.04405,0.18046,0.21050,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,8,8.56216,0.44788,0.44759,0.05500,0.35928,0.07500
compliance_shift,peg_insert,9,9,14.35029,0.16753,0.17625,0.05500,0.03655,0.07500
compliance_shift,peg_insert,9,10,14.50821,0.16108,0.19617,0.05500,0.04126,0.07500
compliance_shift,peg_insert,9,11,13.82046,0.19027,0.26631,0.05500,0.00047,0.07500
compliance_shift,peg_insert,9,12,13.32927,0.21296,0.31536,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,13,12.61689,0.24901,0.26664,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,14,12.94861,0.23173,0.30616,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,15,13.64128,0.19836,0.31401,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,16,12.93679,0.23233,0.27667,0.05500,0.05484,0.07500
compliance_shift,peg_insert,9,17,12.59664,0.25010,0.22253,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,18,12.68363,0.24546,0.23961,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,19,12.25874,0.26872,0.32653,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,20,12.13902,0.27557,0.38672,0.05500,0.08204,0.07500
compliance_shift,peg_insert,9,21,11.68127,0.30304,0.29477,0.05500,0.08528,0.07500
compliance_shift,peg_insert,9,22,12.46878,0.25702,0.24737,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,23,11.64611,0.30524,0.32637,0.05500,0.03299,0.07500
compliance_shift,peg_insert,9,24,11.39110,0.32160,0.25881,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,25,11.27138,0.32953,0.31351,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,26,11.00706,0.34767,0.28836,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,27,10.90981,0.35456,0.31059,0.05500,0.02210,0.07500
compliance_shift,peg_insert,9,28,11.11659,0.34005,0.31806,0.05500,0.05149,0.07500
compliance_shift,peg_insert,9,29,10.44333,0.38940,0.45385,0.05500,0.00845,0.07500
compliance_shift,peg_insert,9,30,10.61897,0.37592,0.40068,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,31,10.53919,0.38199,0.24416,0.05500,0.03735,0.07500
compliance_shift,peg_insert,9,32,10.32978,0.39836,0.39520,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,33,9.96422,0.42859,0.54731,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,34,9.85865,0.43773,0.44519,0.05500,0.07986,0.07500
compliance_shift,peg_insert,9,35,9.97222,0.42790,0.43734,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,36,10.01046,0.42464,0.38784,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,37,9.92835,0.43167,0.34806,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,38,10.16314,0.41187,0.39944,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,39,6.19763,0.78741,0.65420,0.05500,0.39899,0.07500
compliance_shift,peg_insert,9,40,9.23820,0.49571,0.48937,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,41,9.39419,0.48042,0.48729,0.05500,0.00972,0.07500
compliance_shift,peg_insert,9,42,9.25224,0.49431,0.63959,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,43,9.13787,0.50583,0.55619,0.05500,0.06141,0.07500
compliance_shift,peg_insert,9,44,8.98730,0.52143,0.50167,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,45,8.79255,0.54241,0.54456,0.05500,0.00374,0.07500
compliance_shift,peg_insert,9,46,8.91756,0.52884,0.54008,0.05500,0.03343,0.07500
compliance_shift,peg_insert,9,47,9.12133,0.50752,0.41393,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,48,8.39422,0.58834,0.63167,0.05500,0.00500,0.07500
compliance_shift,peg_insert,9,49,8.58053,0.56632,0.56708,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,50,8.53015,0.57218,0.47445,0.05500,0.11015,0.07500
compliance_shift,peg_insert,9,51,8.43568,0.58335,0.64144,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,52,8.52848,0.57238,0.62547,0.05500,0.05200,0.07500
compliance_shift,peg_insert,9,53,8.52886,0.57233,0.57569,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,54,8.32794,0.59641,0.64384,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,55,8.36246,0.59219,0.50506,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,56,7.71686,0.67733,0.67436,0.05500,0.00131,0.07500
compliance_shift,peg_insert,9,57,8.16328,0.61702,0.56011,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,58,7.91194,0.65014,0.62242,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,59,7.96475,0.64301,0.59856,0.05500,0.00433,0.07500
compliance_shift,peg_insert,9,60,7.91881,0.64920,0.64350,0.05500,0.00214,0.07500
compliance_shift,peg_insert,9,61,7.58894,0.69592,0.80289,0.05500,0.03551,0.07500
compliance_shift,peg_insert,9,62,7.67662,0.68311,0.67598,0.05500,0.00000,0.07500
compliance_shift,peg_insert,9,63,7.42068,0.72135,0.70065,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,0,18.91809,0.06932,0.12105,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,1,17.58544,0.10682,0.15085,0.05500,0.07053,0.07500
compliance_shift,cable_route,9,2,17.33242,0.11459,0.15644,0.05500,0.00773,0.07500
compliance_shift,cable_route,9,3,16.92709,0.12753,0.05685,0.05500,0.02360,0.07500
compliance_shift,cable_route,9,4,17.57095,0.10726,0.17266,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,5,16.27783,0.14959,0.12905,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,6,16.12892,0.15490,0.17887,0.05500,0.07773,0.07500
compliance_shift,cable_route,9,7,16.51952,0.14117,0.20401,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,8,16.75429,0.13323,0.19340,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,9,15.70864,0.17043,0.15694,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,10,16.05659,0.15751,0.20686,0.05500,0.02267,0.07500
compliance_shift,cable_route,9,11,15.78279,0.16763,0.12924,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,12,14.66743,0.21273,0.24937,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,13,15.06388,0.19593,0.11296,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,14,15.46005,0.18001,0.17861,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,15,14.65025,0.21348,0.20734,0.05500,0.02867,0.07500
compliance_shift,cable_route,9,16,15.23984,0.18876,0.15983,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,17,13.57822,0.26393,0.24671,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,18,14.18094,0.23463,0.30064,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,19,14.11708,0.23762,0.26916,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,20,13.55038,0.26535,0.27592,0.05500,0.03221,0.07500
compliance_shift,cable_route,9,21,10.35608,0.40576,0.28373,0.05500,0.20511,0.07500
compliance_shift,cable_route,9,22,8.49679,0.54594,0.39872,0.05500,0.30678,0.07500
compliance_shift,cable_route,9,23,13.72912,0.25635,0.31393,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,24,12.66567,0.31361,0.30352,0.05500,0.02608,0.07500
compliance_shift,cable_route,9,25,12.81813,0.30482,0.30576,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,26,13.35013,0.27571,0.35434,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,27,12.90141,0.30010,0.25803,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,28,12.48748,0.32415,0.36043,0.05500,0.01361,0.07500
compliance_shift,cable_route,9,29,11.92202,0.35971,0.24976,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,30,12.47474,0.32492,0.33413,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,31,12.31280,0.33479,0.32808,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,32,12.21619,0.34080,0.25957,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,33,11.74875,0.37129,0.44156,0.05500,0.04826,0.07500
compliance_shift,cable_route,9,34,11.50105,0.38845,0.28409,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,35,11.10776,0.41728,0.41455,0.05500,0.02765,0.07500
compliance_shift,cable_route,9,36,11.47303,0.39044,0.38190,0.05500,0.04015,0.07500
compliance_shift,cable_route,9,37,11.21674,0.40909,0.32345,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,38,11.11312,0.41687,0.37352,0.05500,0.00497,0.07500
compliance_shift,cable_route,9,39,11.11431,0.41678,0.40190,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,40,10.86217,0.43633,0.47638,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,41,10.98985,0.42632,0.44170,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,42,10.58198,0.45915,0.44937,0.05500,0.04957,0.07500
compliance_shift,cable_route,9,43,10.13904,0.49780,0.47816,0.05500,0.00979,0.07500
compliance_shift,cable_route,9,44,10.31931,0.48167,0.48079,0.05500,0.02570,0.07500
compliance_shift,cable_route,9,45,10.37369,0.47691,0.52062,0.05500,0.05766,0.07500
compliance_shift,cable_route,9,46,10.29047,0.48421,0.43294,0.05500,0.10494,0.07500
compliance_shift,cable_route,9,47,7.03959,0.77034,0.66112,0.05500,0.33113,0.07500
compliance_shift,cable_route,9,48,10.12474,0.49910,0.54285,0.05500,0.03195,0.07500
compliance_shift,cable_route,9,49,9.93134,0.51711,0.49225,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,50,9.82202,0.52760,0.57366,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,51,9.61710,0.54791,0.51833,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,52,9.49063,0.56088,0.67863,0.05500,0.04155,0.07500
compliance_shift,cable_route,9,53,9.45419,0.56469,0.60303,0.05500,0.06306,0.07500
compliance_shift,cable_route,9,54,9.44054,0.56612,0.68380,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,55,9.24099,0.58753,0.61342,0.05500,0.01504,0.07500
compliance_shift,cable_route,9,56,8.87027,0.62987,0.62961,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,57,9.08094,0.60539,0.65991,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,58,8.98262,0.61667,0.61754,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,59,9.01753,0.61264,0.56970,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,60,8.80518,0.63767,0.60850,0.05500,0.03514,0.07500
compliance_shift,cable_route,9,61,8.66602,0.65475,0.65694,0.05500,0.00000,0.07500
compliance_shift,cable_route,9,62,8.90449,0.62581,0.66463,0.05500,0.01091,0.07500
compliance_shift,cable_route,9,63,7.22823,0.78638,0.79948,0.05500,0.17455,0.07500
sensor_noise_shift,pick_place,0,0,23.28135,0.12280,0.10581,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,1,23.59213,0.11558,0.08694,0.11500,0.09182,0.07500
sensor_noise_shift,pick_place,0,2,23.31276,0.12206,0.13330,0.11500,0.08823,0.07500
sensor_noise_shift,pick_place,0,3,24.95140,0.08610,0.18374,0.11500,0.11910,0.07500
sensor_noise_shift,pick_place,0,4,24.49628,0.09561,0.14800,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,5,22.59527,0.13945,0.29754,0.11500,0.06226,0.07500
sensor_noise_shift,pick_place,0,6,23.35154,0.12115,0.19198,0.11500,0.00364,0.07500
sensor_noise_shift,pick_place,0,7,24.95366,0.08605,0.24897,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,8,23.96392,0.10718,0.20704,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,9,23.09446,0.12724,0.17391,0.11500,0.02412,0.07500
sensor_noise_shift,pick_place,0,10,22.61714,0.13891,0.08371,0.11500,0.11287,0.07500
sensor_noise_shift,pick_place,0,11,23.81412,0.11053,0.22166,0.11500,0.02845,0.07500
sensor_noise_shift,pick_place,0,12,16.42724,0.30837,0.18094,0.11500,0.35032,0.07500
sensor_noise_shift,pick_place,0,13,23.49526,0.11781,0.16684,0.11500,0.05852,0.07500
sensor_noise_shift,pick_place,0,14,23.50216,0.11765,0.09658,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,15,16.16165,0.32307,0.37200,0.11500,0.32420,0.07500
sensor_noise_shift,pick_place,0,16,23.91866,0.10819,0.21772,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,17,22.34724,0.14572,0.10756,0.11500,0.06116,0.07500
sensor_noise_shift,pick_place,0,18,23.75185,0.11194,0.21539,0.11500,0.02467,0.07500
sensor_noise_shift,pick_place,0,19,23.05046,0.12829,0.20259,0.11500,0.04315,0.07500
sensor_noise_shift,pick_place,0,20,23.07718,0.12765,0.25981,0.11500,0.14904,0.07500
sensor_noise_shift,pick_place,0,21,23.99102,0.10658,0.17058,0.11500,0.01452,0.07500
sensor_noise_shift,pick_place,0,22,23.62316,0.11487,0.15789,0.11500,0.04574,0.07500
sensor_noise_shift,pick_place,0,23,23.93638,0.10780,0.07238,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,24,14.58039,0.39317,0.32512,0.11500,0.44419,0.07500
sensor_noise_shift,pick_place,0,25,23.16152,0.12564,0.09487,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,26,23.32745,0.12172,0.10692,0.11500,0.10456,0.07500
sensor_noise_shift,pick_place,0,27,23.21581,0.12435,0.12189,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,28,23.26456,0.12320,0.10939,0.11500,0.04932,0.07500
sensor_noise_shift,pick_place,0,29,23.30052,0.12235,0.22415,0.11500,0.02855,0.07500
sensor_noise_shift,pick_place,0,30,21.99979,0.15474,0.13191,0.11500,0.04773,0.07500
sensor_noise_shift,pick_place,0,31,23.04789,0.12836,0.28451,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,32,21.63058,0.16465,0.14028,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,33,22.52301,0.14126,0.19457,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,34,21.24512,0.17536,0.27377,0.11500,0.23148,0.07500
sensor_noise_shift,pick_place,0,35,21.53051,0.16739,0.13584,0.11500,0.03872,0.07500
sensor_noise_shift,pick_place,0,36,20.82723,0.18741,0.16047,0.11500,0.01332,0.07500
sensor_noise_shift,pick_place,0,37,21.06761,0.18042,0.16021,0.11500,0.04440,0.07500
sensor_noise_shift,pick_place,0,38,20.01318,0.21235,0.24214,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,39,19.71721,0.22192,0.23810,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,40,19.83528,0.21807,0.22477,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,41,16.84331,0.31094,0.27585,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,42,12.92260,0.50531,0.47086,0.11500,0.39790,0.07500
sensor_noise_shift,pick_place,0,43,19.00599,0.24615,0.18365,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,44,18.44005,0.26676,0.34651,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,45,18.68518,0.25768,0.30830,0.11500,0.03143,0.07500
sensor_noise_shift,pick_place,0,46,17.79253,0.29196,0.28452,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,47,18.26910,0.27324,0.32149,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,48,17.59130,0.30017,0.25947,0.11500,0.09947,0.07500
sensor_noise_shift,pick_place,0,49,16.62411,0.34239,0.36625,0.11500,0.01726,0.07500
sensor_noise_shift,pick_place,0,50,17.61189,0.29932,0.27719,0.11500,0.05643,0.07500
sensor_noise_shift,pick_place,0,51,17.12858,0.31977,0.40838,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,52,16.94747,0.32773,0.41295,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,53,13.86718,0.46031,0.36801,0.11500,0.24452,0.07500
sensor_noise_shift,pick_place,0,54,16.44369,0.35081,0.43805,0.11500,0.01996,0.07500
sensor_noise_shift,pick_place,0,55,16.32464,0.35647,0.43151,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,56,15.94862,0.37491,0.38990,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,57,15.67717,0.38877,0.45680,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,58,15.99995,0.37234,0.51954,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,59,15.83547,0.38063,0.31891,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,60,15.34452,0.40642,0.44437,0.11500,0.00000,0.07500
sensor_noise_shift,pick_place,0,61,15.31713,0.40791,0.43122,0.11500,0.08724,0.07500
sensor_noise_shift,pick_place,0,62,15.39538,0.40367,0.56771,0.11500,0.00184,0.07500
sensor_noise_shift,pick_place,0,63,15.28172,0.40984,0.54992,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,0,19.12247,0.10854,0.19154,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,1,19.71660,0.09245,0.11501,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,2,18.67015,0.12148,0.17078,0.11500,0.14726,0.07500
sensor_noise_shift,door_pull,0,3,18.89376,0.11500,0.11172,0.11500,0.03076,0.07500
sensor_noise_shift,door_pull,0,4,19.00501,0.11184,0.05519,0.11500,0.00977,0.07500
sensor_noise_shift,door_pull,0,5,19.16587,0.10733,0.18678,0.11500,0.06087,0.07500
sensor_noise_shift,door_pull,0,6,18.91614,0.11436,0.12923,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,7,19.03603,0.11096,0.10307,0.11500,0.15772,0.07500
sensor_noise_shift,door_pull,0,8,19.38635,0.10127,0.13259,0.11500,0.08290,0.07500
sensor_noise_shift,door_pull,0,9,18.47847,0.12715,0.25670,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,10,18.59239,0.12377,0.05717,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,11,17.76246,0.14943,0.19039,0.11500,0.02603,0.07500
sensor_noise_shift,door_pull,0,12,18.47884,0.12714,0.23013,0.11500,0.22124,0.07500
sensor_noise_shift,door_pull,0,13,18.26905,0.13349,0.34585,0.11500,0.12655,0.07500
sensor_noise_shift,door_pull,0,14,18.66368,0.12167,0.27985,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,15,19.03274,0.11106,0.04894,0.11500,0.08678,0.07500
sensor_noise_shift,door_pull,0,16,18.47865,0.12715,0.07474,0.11500,0.07868,0.07500
sensor_noise_shift,door_pull,0,17,19.64008,0.09446,0.15419,0.11500,0.02852,0.07500
sensor_noise_shift,door_pull,0,18,18.65939,0.12179,0.24957,0.11500,0.13624,0.07500
sensor_noise_shift,door_pull,0,19,17.76481,0.14936,0.23373,0.11500,0.04693,0.07500
sensor_noise_shift,door_pull,0,20,17.81102,0.14786,0.11728,0.11500,0.14525,0.07500
sensor_noise_shift,door_pull,0,21,17.70020,0.15145,0.42196,0.11500,0.19216,0.07500
sensor_noise_shift,door_pull,0,22,17.60825,0.15447,0.17793,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,23,17.91817,0.14444,0.27746,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,24,17.74716,0.14993,0.12139,0.11500,0.00000,0.07500
sensor_noise_shift,door_pull,0,25,18.04359,0.14047,0.11747,0.11500,0.07487,0.07500
